t, reading, imuVal 
36.77100, 550.00000, 5160.00000
36.82100, 530.00000, 7864.00000
36.87100, 538.00000, 7516.00000
36.92100, 538.00000, 5806.00000
36.97000, 520.00000, 5340.00000
37.02000, 528.00000, 6282.00000
37.07100, 581.00000, 5310.00000
37.12100, 527.00000, 5008.00000
37.17100, 483.00000, 7742.00000
37.22100, 527.00000, 5686.00000
37.27000, 521.00000, 2992.00000
37.32000, 533.00000, 2846.00000
37.37100, 532.00000, 5854.00000
37.42100, 489.00000, 5540.00000
37.47100, 530.00000, 5906.00000
37.52100, 542.00000, 4640.00000
37.57000, 534.00000, 2710.00000
37.62100, 528.00000, 4206.00000
37.67100, 522.00000, 5874.00000
37.72100, 528.00000, 5678.00000
37.77100, 525.00000, 8414.00000
37.82100, 526.00000, 8644.00000
37.87000, 521.00000, 712.00000
37.92100, 530.00000, 4140.00000
37.97100, 520.00000, 4780.00000
38.02100, 521.00000, 3802.00000
38.07100, 490.00000, 2320.00000
38.12100, 531.00000, 1364.00000
38.17000, 502.00000, 3874.00000
38.22100, 526.00000, 4746.00000
38.27100, 510.00000, 3690.00000
38.32100, 512.00000, 5114.00000
38.37100, 517.00000, 3810.00000
38.42100, 509.00000, 3246.00000
38.47000, 519.00000, 2102.00000
38.52100, 513.00000, 2428.00000
38.57100, 518.00000, 5042.00000
38.62100, 511.00000, 2634.00000
38.67100, 514.00000, 3906.00000
38.72100, 520.00000, 2336.00000
38.77000, 517.00000, 3960.00000
38.82100, 508.00000, 3184.00000
38.87100, 515.00000, 4950.00000
38.92100, 519.00000, 3966.00000
38.97100, 494.00000, 3444.00000
39.02000, 529.00000, 1656.00000
39.07000, 522.00000, -1228.00000
39.12100, 523.00000, 3846.00000
39.17100, 526.00000, 4264.00000
39.22100, 518.00000, 78.00000
39.27100, 522.00000, 680.00000
39.32000, 525.00000, -102.00000
39.37100, 519.00000, 206.00000
39.42100, 515.00000, 638.00000
39.47100, 516.00000, 1440.00000
39.52100, 523.00000, 2230.00000
39.57100, 522.00000, 2128.00000
39.62000, 529.00000, 1528.00000
39.67100, 525.00000, 1290.00000
39.72100, 523.00000, 1038.00000
39.77100, 522.00000, 814.00000
39.82100, 523.00000, 456.00000
39.87100, 525.00000, 352.00000
39.92000, 524.00000, 192.00000
39.97100, 524.00000, 372.00000
40.02100, 528.00000, 490.00000
40.07100, 516.00000, 376.00000
40.12100, 530.00000, 680.00000
40.17100, 531.00000, 608.00000
40.22000, 519.00000, -6.00000
40.27100, 528.00000, 248.00000
40.32100, 535.00000, 980.00000
40.37100, 525.00000, 734.00000
40.42100, 444.00000, 672.00000
40.47100, 530.00000, 68.00000
40.52000, 534.00000, 366.00000
40.57100, 478.00000, -44.00000
40.62100, 528.00000, 28.00000
40.67100, 528.00000, 720.00000
40.72100, 506.00000, 574.00000
40.77100, 514.00000, 1010.00000
40.82100, 533.00000, 562.00000
40.87100, 528.00000, 936.00000
40.92100, 518.00000, 1182.00000
40.97100, 531.00000, -12.00000
41.02100, 530.00000, 436.00000
41.07100, 528.00000, 222.00000
41.12100, 530.00000, 584.00000
41.17100, 535.00000, 814.00000
41.22100, 531.00000, 484.00000
