t, reading, imuVal 
97.33100, 445.00000, 26518.21003
97.38100, 603.00000, 26730.51231
97.43000, 631.00000, 26829.66687
97.48000, 672.00000, 27011.45378
97.53100, 199.00000, 26905.64436
97.58100, 900.00000, 26696.99658
97.63100, 374.00000, 26891.32425
97.68100, 126.00000, 26976.63244
97.73000, 899.00000, 26779.00888
97.78100, 900.00000, 26753.37411
97.83100, 266.00000, 26751.67242
97.88100, 126.00000, 26612.46496
97.93100, 565.00000, 26569.38582
97.98100, 640.00000, 26764.52736
98.03000, 791.00000, 27043.56979
98.08100, 126.00000, 27037.39853
98.13100, 900.00000, 26765.89470
98.18100, 900.00000, 26712.96542
98.23100, 126.00000, 26938.50262
98.28100, 899.00000, 27084.01217
98.33000, 900.00000, 27053.13099
98.38100, 879.00000, 26948.80469
98.43100, 171.00000, 26814.66711
98.48100, 900.00000, 26696.66732
98.53100, 453.00000, 26631.99211
98.58100, 126.00000, 26673.78180
98.63000, 126.00000, 26937.36615
98.68100, 141.00000, 27225.75449
98.73100, 127.00000, 27167.34494
98.78100, 899.00000, 26885.90602
98.83100, 899.00000, 26680.18306
98.88100, 126.00000, 26677.65154
98.93000, 900.00000, 26812.90344
98.98100, 900.00000, 26924.88357
99.03100, 126.00000, 27111.93001
99.08100, 126.00000, 27179.96945
99.13100, 127.00000, 26938.34824
99.18100, 900.00000, 26802.19303
99.23000, 654.00000, 26926.87356
99.28100, 125.00000, 27024.54823
99.33100, 715.00000, 26950.92400
99.38100, 900.00000, 26918.56349
99.43100, 126.00000, 27036.73363
99.48100, 126.00000, 27081.75639
99.53100, 900.00000, 27038.52261
99.58100, 900.00000, 26949.82660
99.63100, 126.00000, 26706.01289
99.68100, 127.00000, 26480.97721
99.73100, 900.00000, 26587.09372
99.78100, 899.00000, 27032.16101
99.83100, 125.00000, 27327.24587
99.88100, 220.00000, 27032.30774
99.93100, 899.00000, 26609.08816
99.98100, 517.00000, 26723.41288
100.03100, 126.00000, 27078.54519
100.08000, 900.00000, 27080.29913
100.13100, 677.00000, 26885.31921
100.18100, 126.00000, 26865.93486
100.23100, 900.00000, 26987.71759
100.28100, 156.00000, 27044.17228
100.33100, 127.00000, 26995.94602
100.38100, 899.00000, 26883.35490
100.43100, 900.00000, 26742.98077
100.48100, 126.00000, 26858.22319
100.53100, 128.00000, 27186.51569
100.58100, 900.00000, 27187.05895
100.63100, 126.00000, 26930.69074
100.68200, 126.00000, 26846.22101
100.73100, 223.00000, 26788.48816
100.78100, 127.00000, 26734.90333
100.83100, 900.00000, 26851.64378
100.88100, 127.00000, 26928.74114
100.93100, 900.00000, 26910.74961
100.98200, 900.00000, 26763.28942
101.03100, 900.00000, 26605.36072
101.08100, 900.00000, 26875.05468
101.13100, 899.00000, 27125.94563
101.18100, 900.00000, 26777.86813
101.23100, 356.00000, 26437.20825
101.28200, 201.00000, 26596.78334
101.33100, 900.00000, 26840.98631
101.38100, 126.00000, 26891.29587
101.43100, 406.00000, 26848.01868
101.48100, 599.00000, 26753.14090
101.53100, 899.00000, 26740.06901
101.58200, 899.00000, 26863.36742
101.63100, 718.00000, 27100.01858
101.68100, 137.00000, 27292.63170
101.73100, 886.00000, 27122.79617
101.78100, 622.00000, 26728.44880
101.83100, 317.00000, 26527.90732
101.88200, 128.00000, 26637.89005
101.93100, 899.00000, 26793.31920
101.98100, 899.00000, 26831.03847
102.03100, 345.00000, 26894.61853
102.08100, 126.00000, 27018.08845
102.13100, 900.00000, 27031.36112
102.18100, 541.00000, 26916.06317
102.23100, 190.00000, 26897.35412
102.28100, 558.00000, 26970.23030
102.33100, 126.00000, 26912.20106
102.38100, 126.00000, 26952.58250
102.43200, 127.00000, 27190.36265
102.48100, 640.00000, 27071.63744
102.53100, 899.00000, 26934.07842
102.58100, 900.00000, 27345.64493
102.63100, 900.00000, 27626.46859
102.68100, 900.00000, 27474.19355
102.73200, 125.00000, 27320.37844
102.78100, 126.00000, 27258.80878
102.83100, 900.00000, 27095.94299
102.88100, 900.00000, 26700.39555
102.93100, 742.00000, 26343.99874
102.98100, 419.00000, 26428.73507
103.03200, 578.00000, 27006.34012
103.08100, 771.00000, 27643.52254
103.13100, 720.00000, 27589.47583
103.18100, 490.00000, 27015.21608
103.23100, 653.00000, 26866.31278
103.28100, 356.00000, 27059.94776
103.33200, 557.00000, 26899.12170
103.38100, 559.00000, 26467.03619
103.43100, 748.00000, 26471.39147
103.48100, 459.00000, 27010.15346
103.53100, 323.00000, 27248.91965
103.58100, 899.00000, 27032.59956
103.63200, 510.00000, 27038.34128
103.68100, 126.00000, 27203.11687
103.73100, 715.00000, 27123.80800
103.78100, 899.00000, 26846.66646
103.83100, 133.00000, 26556.19793
103.88200, 275.00000, 26514.72128
103.93200, 578.00000, 26706.10624
103.98100, 126.00000, 26830.14571
104.03100, 126.00000, 26911.15301
104.08100, 900.00000, 27011.46547
104.13100, 634.00000, 26968.71956
104.18200, 126.00000, 26877.53566
104.23200, 877.00000, 26928.16668
104.28100, 127.00000, 26990.09140
104.33100, 132.00000, 26873.79978
104.38100, 899.00000, 26636.64103
104.43100, 900.00000, 26644.91237
104.48200, 583.00000, 27054.06259
104.53200, 126.00000, 27447.43026
104.58100, 899.00000, 27431.47023
104.63100, 516.00000, 27067.54072
104.68100, 126.00000, 26868.19065
104.73100, 756.00000, 27133.50581
104.78200, 246.00000, 27340.58100
104.83200, 127.00000, 27133.87057
104.88100, 127.00000, 26956.08870
104.93100, 900.00000, 27042.19110
104.98100, 129.00000, 27087.25565
105.03100, 126.00000, 27070.12866
105.08200, 900.00000, 27149.06296
105.13200, 900.00000, 27094.32725
105.18100, 900.00000, 27002.00878
105.23100, 840.00000, 27211.94153
105.28100, 126.00000, 27365.81946
105.33100, 614.00000, 27241.49837
105.38200, 322.00000, 27298.09845
105.43200, 462.00000, 27453.02426
105.48100, 650.00000, 27251.06477
105.53100, 899.00000, 26973.98931
105.58100, 271.00000, 26963.09977
105.63200, 126.00000, 27048.73673
105.68200, 899.00000, 27052.50420
105.73200, 570.00000, 26975.75392
105.78100, 127.00000, 26926.59147
105.83100, 127.00000, 26997.80834
105.88100, 900.00000, 27023.80414
105.93200, 356.00000, 27070.45945
105.98200, 131.00000, 27412.92889
106.03200, 899.00000, 27327.88459
106.08100, 472.00000, 26412.53432
106.13100, 789.00000, 26105.62417
106.18100, 126.00000, 27065.82589
106.23200, 900.00000, 27820.83657
106.28200, 153.00000, 27395.48980
106.33100, 126.00000, 26512.22856
106.38100, 900.00000, 26175.55001
106.43100, 562.00000, 26581.43261
106.48100, 899.00000, 27167.13960
106.53200, 126.00000, 27304.45389
106.58200, 899.00000, 27042.67762
106.63100, 415.00000, 26843.34357
106.68100, 126.00000, 26799.95667
106.73100, 814.00000, 26822.72870
106.78100, 688.00000, 26961.43020
106.83200, 451.00000, 27148.61107
106.88200, 661.00000, 27090.30409
106.93100, 379.00000, 26815.30989
106.98100, 365.00000, 26776.93594
107.03100, 709.00000, 27043.02961
107.08200, 630.00000, 27266.95234
107.13200, 262.00000, 27187.09018
107.18200, 420.00000, 26931.42865
107.23100, 743.00000, 26881.73598
107.28100, 581.00000, 27012.93912
107.33100, 290.00000, 27087.56698
107.38200, 332.00000, 27108.18110
107.43200, 795.00000, 27120.45649
107.48200, 563.00000, 27140.15508
107.53100, 589.00000, 27099.24246
107.58100, 556.00000, 26974.81477
107.63100, 511.00000, 26969.20719
107.68200, 508.00000, 27041.78070
107.73200, 467.00000, 27008.31472
107.78200, 480.00000, 27028.98391
107.83100, 540.00000, 27095.98267
107.88100, 583.00000, 27037.51211
107.93100, 149.00000, 27049.03437
107.98200, 846.00000, 27345.95735
108.03200, 587.00000, 27518.30534
